LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,Hour,DayOfWeek,EventFrequency,Anomalous
1783,1981-11-01,82322,24292,INFO,dfs.DataNode$PacketResponder,Received block blk_-4775386099844009890 of size 67108864 from /10.251.107.19,E11,Received block blk_<*> of size <*> from /<*>,8,6,292,0
1784,1981-11-01,82527,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_001049_0/part-01049. blk_-1533191386601391937,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,8,6,115,0
1785,1981-11-01,82528,24365,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_2096199637324483321 terminating,E10,PacketResponder <*> for block blk_<*> terminating,8,6,311,0
1786,1981-11-01,82541,24284,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_3433046099598424314 terminating,E10,PacketResponder <*> for block blk_<*> terminating,8,6,311,0
1787,1981-11-01,82650,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.13.240:50010 is added to blk_4170936278386288557 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,8,6,314,0
1788,1981-11-01,82730,24531,INFO,dfs.DataNode$PacketResponder,Received block blk_-3023983271692989109 of size 67108864 from /10.251.110.68,E11,Received block blk_<*> of size <*> from /<*>,8,6,292,0
1789,1981-11-01,82809,24442,INFO,dfs.DataNode$DataXceiver,Receiving block blk_469126362137371425 src: /10.251.199.245:53897 dest: /10.251.199.245:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,8,6,292,0
1790,1981-11-01,82902,24331,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_3922791077126964673 terminating,E10,PacketResponder <*> for block blk_<*> terminating,8,6,311,0
1791,1981-11-01,82952,24363,INFO,dfs.DataNode$PacketResponder,Received block blk_5813923864071791162 of size 67108864 from /10.251.125.193,E11,Received block blk_<*> of size <*> from /<*>,8,6,292,0
1792,1981-11-01,82955,24432,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_7412933088374169877 terminating,E10,PacketResponder <*> for block blk_<*> terminating,8,6,311,0
1793,1981-11-01,83120,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.192:50010 is added to blk_-3888538223380979891 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,8,6,314,0
1794,1981-11-01,83143,24261,INFO,dfs.DataNode$PacketResponder,Received block blk_-5970165518655489569 of size 67108864 from /10.250.14.196,E11,Received block blk_<*> of size <*> from /<*>,8,6,292,0
1795,1981-11-01,83148,24344,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-7319442762668598889 terminating,E10,PacketResponder <*> for block blk_<*> terminating,8,6,311,0
1796,1981-11-01,83212,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_000973_0/part-00973. blk_5844313985011885282,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,8,6,115,0
1797,1981-11-01,83219,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_001348_0/part-01348. blk_4531288786306744275,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,8,6,115,0
1798,1981-11-01,83336,24444,INFO,dfs.DataNode$PacketResponder,Received block blk_-3845286823494684378 of size 67108864 from /10.251.107.196,E11,Received block blk_<*> of size <*> from /<*>,8,6,292,0
1799,1981-11-01,83338,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.129:50010 is added to blk_6170586659371027531 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,8,6,314,0
1800,1981-11-01,83418,24490,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-808401720390253471 terminating,E10,PacketResponder <*> for block blk_<*> terminating,8,6,311,0
1801,1981-11-01,83426,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.33:50010 is added to blk_1447281351164457761 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,8,6,314,0
1802,1981-11-01,83427,24635,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7911408976820434495 src: /10.251.42.191:35834 dest: /10.251.42.191:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,8,6,292,0
1803,1981-11-01,83439,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.89.155:50010 is added to blk_-5455316994110506037 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,8,6,314,0
1804,1981-11-01,83443,24635,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-917268749136585019 terminating,E10,PacketResponder <*> for block blk_<*> terminating,8,6,311,0
1805,1981-11-01,83506,24609,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1122812501843755360 src: /10.251.198.196:51036 dest: /10.251.198.196:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,8,6,292,0
1806,1981-11-01,83742,24575,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5983149244832683042 src: /10.251.42.191:52748 dest: /10.251.42.191:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,8,6,292,0
1807,1981-11-01,83753,24539,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-5263787695149681326 terminating,E10,PacketResponder <*> for block blk_<*> terminating,8,6,311,0
1808,1981-11-01,83755,24394,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5781019224640206392 src: /10.250.11.194:37060 dest: /10.250.11.194:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,8,6,292,0
1809,1981-11-01,83839,24534,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_4786794545180705888 terminating,E10,PacketResponder <*> for block blk_<*> terminating,8,6,311,0
1810,1981-11-01,83839,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.220:50010 is added to blk_1303107722036031233 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,8,6,314,0
1811,1981-11-01,83955,24547,INFO,dfs.DataNode$PacketResponder,Received block blk_4539833452749813987 of size 67108864 from /10.251.42.16,E11,Received block blk_<*> of size <*> from /<*>,8,6,292,0
1812,1981-11-01,84003,24758,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_703387617548630438 terminating,E10,PacketResponder <*> for block blk_<*> terminating,8,6,311,0
1813,1981-11-01,84102,24677,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_5689516499354445029 terminating,E10,PacketResponder <*> for block blk_<*> terminating,8,6,311,0
1814,1981-11-01,84148,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.100:50010 is added to blk_-4595094649363595358 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,8,6,314,0
1815,1981-11-01,84149,24657,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1733026139299872187 src: /10.251.29.239:52800 dest: /10.251.29.239:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,8,6,292,0
1816,1981-11-01,84214,24555,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-1910608563003942187 terminating,E10,PacketResponder <*> for block blk_<*> terminating,8,6,311,0
1817,1981-11-01,84228,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_001394_0/part-01394. blk_-1101091099241306483,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,8,6,115,0
1818,1981-11-01,84233,24661,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_7901008236334420364 terminating,E10,PacketResponder <*> for block blk_<*> terminating,8,6,311,0
1819,1981-11-01,84322,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.207:50010 is added to blk_2119401975697524206 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,8,6,314,0
1820,1981-11-01,84405,24786,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_6204056282927975796 terminating,E10,PacketResponder <*> for block blk_<*> terminating,8,6,311,0
1821,1981-11-01,84423,24772,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_215466486430758887 terminating,E10,PacketResponder <*> for block blk_<*> terminating,8,6,311,0
1822,1981-11-01,84619,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_001736_0/part-01736. blk_-3055230140330616860,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,8,6,115,0
1823,1981-11-01,84721,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.220:50010 is added to blk_4473390551542202999 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,8,6,314,0
1824,1981-11-01,84728,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_001649_0/part-01649. blk_-5581540863377925517,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,8,6,115,0
1825,1981-11-01,84732,24650,INFO,dfs.DataNode$PacketResponder,Received block blk_7864850143895703065 of size 67108864 from /10.251.107.98,E11,Received block blk_<*> of size <*> from /<*>,8,6,292,0
1826,1981-11-01,84757,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.32:50010 is added to blk_423916008836295480 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,8,6,314,0
1827,1981-11-01,84759,24704,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2166777223671724319 src: /10.251.214.175:52741 dest: /10.251.214.175:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,8,6,292,0
1828,1981-11-01,84818,25055,INFO,dfs.DataNode$PacketResponder,Received block blk_4031738712701565209 of size 67108864 from /10.251.199.150,E11,Received block blk_<*> of size <*> from /<*>,8,6,292,0
1829,1981-11-01,84831,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_001940_0/part-01940. blk_1910319264393500537,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,8,6,115,0
1830,1981-11-01,84842,24787,INFO,dfs.DataNode$PacketResponder,Received block blk_-8789402864074203800 of size 67108864 from /10.251.193.224,E11,Received block blk_<*> of size <*> from /<*>,8,6,292,0
1831,1981-11-01,84906,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.17.177:50010 is added to blk_5733038550092620376 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,8,6,314,0
1832,1981-11-01,85059,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_001642_0/part-01642. blk_8215843708467112607,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,8,6,115,0
1833,1981-11-01,85146,24834,INFO,dfs.DataNode$PacketResponder,Received block blk_-954856062493437881 of size 67108864 from /10.251.106.10,E11,Received block blk_<*> of size <*> from /<*>,8,6,292,0
1834,1981-11-01,85221,24607,INFO,dfs.DataNode$PacketResponder,Received block blk_241585185788373386 of size 67108864 from /10.251.111.80,E11,Received block blk_<*> of size <*> from /<*>,8,6,292,0
1835,1981-11-01,85351,24958,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3808164640986377400 src: /10.251.75.79:36685 dest: /10.251.75.79:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,8,6,292,0
1836,1981-11-01,85429,25314,INFO,dfs.DataNode$PacketResponder,Received block blk_-6719337521981113643 of size 3538321 from /10.250.15.198,E11,Received block blk_<*> of size <*> from /<*>,8,6,292,0
1837,1981-11-01,85432,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.226:50010 is added to blk_-23492739449820023 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,8,6,314,0
1838,1981-11-01,85502,24832,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-8969188698416564850 terminating,E10,PacketResponder <*> for block blk_<*> terminating,8,6,311,0
1839,1981-11-01,85529,24695,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-5144548163293169177 terminating,E10,PacketResponder <*> for block blk_<*> terminating,8,6,311,0
1840,1981-11-01,85620,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.122.79:50010 is added to blk_-2895171018912807248 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,8,6,314,0
1841,1981-11-01,85634,24881,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5892603381347650390 src: /10.250.14.143:57484 dest: /10.250.14.143:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,8,6,292,0
1842,1981-11-01,85634,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_002007_0/part-02007. blk_7908524857056299716,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,8,6,115,0
1843,1981-11-01,85859,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3492869167398569662 is added to invalidSet of 10.250.5.161:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,8,6,224,0
1844,1981-11-01,85906,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-3894803026385053344 is added to invalidSet of 10.251.43.21:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,8,6,224,0
1845,1981-11-01,85906,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-7873581794069372986 is added to invalidSet of 10.251.194.147:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,8,6,224,0
1846,1981-11-01,85907,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2060553104861908174 is added to invalidSet of 10.251.201.204:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,8,6,224,0
1847,1981-11-01,85909,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-6783506473540833076 is added to invalidSet of 10.251.202.209:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,8,6,224,0
1848,1981-11-01,85910,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-8863130543753323383 is added to invalidSet of 10.251.123.1:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,8,6,224,0
1849,1981-11-01,85911,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-8769398708439834546 is added to invalidSet of 10.251.127.243:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,8,6,224,0
1850,1981-11-01,85912,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-3316519570098743145 is added to invalidSet of 10.251.70.211:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,8,6,224,0
1851,1981-11-01,85912,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-6068451475575444798 is added to invalidSet of 10.251.43.210:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,8,6,224,0
1852,1981-11-01,85912,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-7709713535298137702 is added to invalidSet of 10.251.215.50:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,8,6,224,0
1853,1981-11-01,85914,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-1030832046197982436 is added to invalidSet of 10.251.89.155:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,8,6,224,0
1854,1981-11-01,85914,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_4738781172941319823 is added to invalidSet of 10.251.91.32:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,8,6,224,0
1855,1981-11-01,85916,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2869833078504290822 is added to invalidSet of 10.251.123.132:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,8,6,224,0
1856,1981-11-01,85916,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-6261136177206340449 is added to invalidSet of 10.251.70.37:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,8,6,224,0
1857,1981-11-01,85917,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-1755309160709170318 is added to invalidSet of 10.251.39.209:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,8,6,224,0
1858,1981-11-01,85917,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-8312238797251504127 is added to invalidSet of 10.251.89.155:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,8,6,224,0
1859,1981-11-01,85922,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2713941272199175167 is added to invalidSet of 10.251.38.53:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,8,6,224,0
1860,1981-11-01,85922,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-7846283874350947646 is added to invalidSet of 10.251.199.150:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,8,6,224,0
1861,1981-11-01,85924,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-793506372912437289 is added to invalidSet of 10.250.17.225:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,8,6,224,0
1862,1981-11-01,85926,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-5293091556505218722 is added to invalidSet of 10.251.125.237:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,8,6,224,0
1863,1981-11-01,85929,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_4516306414837452219 is added to invalidSet of 10.251.127.47:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,8,6,224,0
1864,1981-11-01,90008,19,INFO,dfs.FSDataset,Deleting block blk_-8792837405349224102 file /mnt/hadoop/dfs/data/current/subdir35/blk_-8792837405349224102,E9,Deleting block blk_<*> file /<*>/blk_<*>,9,6,263,0
1865,1981-11-01,90031,19,INFO,dfs.FSDataset,Deleting block blk_-8131422413299851907 file /mnt/hadoop/dfs/data/current/subdir46/blk_-8131422413299851907,E9,Deleting block blk_<*> file /<*>/blk_<*>,9,6,263,0
1866,1981-11-01,90034,24870,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-2268477281422551537 terminating,E10,PacketResponder <*> for block blk_<*> terminating,9,6,311,0
1867,1981-11-01,90056,19,INFO,dfs.FSDataset,Deleting block blk_-6177194341369822651 file /mnt/hadoop/dfs/data/current/subdir38/blk_-6177194341369822651,E9,Deleting block blk_<*> file /<*>/blk_<*>,9,6,263,0
1868,1981-11-01,90113,18,INFO,dfs.FSDataset,Deleting block blk_1369784431092292099 file /mnt/hadoop/dfs/data/current/subdir36/blk_1369784431092292099,E9,Deleting block blk_<*> file /<*>/blk_<*>,9,6,263,0
1869,1981-11-01,90113,19,INFO,dfs.FSDataset,Deleting block blk_-8060252929692927663 file /mnt/hadoop/dfs/data/current/subdir21/blk_-8060252929692927663,E9,Deleting block blk_<*> file /<*>/blk_<*>,9,6,263,0
1870,1981-11-01,90118,19,INFO,dfs.FSDataset,Deleting block blk_-5344266425789048231 file /mnt/hadoop/dfs/data/current/subdir47/blk_-5344266425789048231,E9,Deleting block blk_<*> file /<*>/blk_<*>,9,6,263,0
1871,1981-11-01,90126,19,INFO,dfs.FSDataset,Deleting block blk_-2518425063392446785 file /mnt/hadoop/dfs/data/current/subdir6/blk_-2518425063392446785,E9,Deleting block blk_<*> file /<*>/blk_<*>,9,6,263,0
